UserID,ItemID,Rating
0,550452,0.9
0,323933,1.0
0,159248,1.0
0,554099,1.0
0,70896,1.0
0,518385,1.0
1,614243,0.9
1,616649,0.9
1,617646,0.9
1,620594,0.9
1,622325,0.9
1,623778,0.9
2,521716,0.0
2,531386,0.0
2,534002,0.0
2,602548,0.0
2,297989,0.0
2,532569,0.9
3,266898,0.8
3,577089,0.8
3,418340,0.9
3,489371,0.9
3,541471,0.9
3,230010,0.9
4,160409,0.7
4,309265,0.8
4,566574,0.7
4,94767,0.7
4,617491,0.5
4,561044,0.9
5,55372,0.5
5,568050,0.5
5,614805,0.5
5,374622,0.7
5,390355,0.7
5,600781,0.7
6,34428,0.5
6,370386,0.5
6,614925,0.7
6,248723,0.3
6,252962,0.0
6,504528,0.5
7,591369,0.7
7,28621,0.7
7,40189,0.9
7,434891,0.7
7,80657,0.9
7,532790,0.9
8,532569,0.9
8,558154,0.9
8,569179,0.9
8,574204,0.9
8,622325,0.9
8,213829,0.5
9,531386,0.8
9,532569,0.9
9,592747,0.9
9,602602,0.9
9,614925,0.9
9,622325,0.9
1,453396,0.9
1,587636,0.9
1,591461,0.8
1,596241,0.9
1,612520,0.9
1,616649,0.9
1,533053,0.5
1,2273,0.0
1,117627,0.0
1,436796,0.5
1,613923,0.7
1,359283,0.5
1,275010,0.9
1,46030,0.9
1,29235,0.9
1,498179,0.9
1,556541,0.9
1,558814,0.9
1,546992,0.9
1,567726,0.9
1,583090,0.9
1,587636,0.9
1,616649,0.9
1,617646,0.9
1,543905,0.0
1,572538,0.0
1,28590,0.9
1,268594,0.0
1,308881,0.0
1,334831,0.0
1,281112,0.9
1,309256,0.9
1,496762,1.0
1,614925,1.0
1,165824,1.0
1,367313,1.0
1,550452,0.9
1,56437,0.9
1,13379,0.9
1,39046,0.9
1,405897,0.9
1,267723,0.9
1,25205,0.5
1,103410,0.3
1,624550,0.3
1,338242,0.3
1,25311,0.9
1,47310,0.9
1,359811,0.5
1,576535,0.5
1,260310,0.9
1,49509,0.9
1,206975,0.7
1,252459,0.3
1,539904,0.9
1,548098,0.9
1,592747,0.9
1,600770,0.8
1,608376,0.9
1,622325,0.9
2,489371,0.9
2,517526,0.9
2,538823,0.8
2,540934,0.9
2,600770,0.8
2,607946,0.9
2,116469,0.5
2,33730,0.9
2,100025,0.9
2,95970,0.9
2,267723,0.9
2,449769,0.9
2,559390,0.9
2,152442,0.9
2,182003,0.9
2,225679,0.9
2,41414,0.9
2,106447,0.7
2,540166,0.9
2,389637,0.0
2,44531,0.9
2,130559,0.9
2,173049,0.9
2,48550,0.9
2,459622,0.9
2,112126,0.9
2,614925,0.7
2,489371,0.7
2,85222,0.7
2,181089,0.7
2,563692,0.8
2,582591,0.8
2,600770,0.8
2,607946,0.9
2,274703,0.9
2,362307,0.0
2,614243,0.9
2,617646,0.9
2,622325,0.9
2,55629,0.7
2,363904,0.5
2,373402,0.0
2,169081,0.0
2,386683,0.0
2,224051,0.9
2,436056,0.9
2,473055,0.7
2,26226,0.7
2,75707,0.9
2,397543,0.9
2,298685,0.7
2,75410,0.9
2,567631,0.9
2,578903,0.7
2,184754,0.5
2,556366,0.7
2,238646,0.3
2,7876,0.3
2,302000,0.5
2,569396,1.0
3,267846,0.1
3,467178,0.34
3,444949,0.5
3,489457,0.9
3,529957,0.7
3,552786,0.9
3,123929,0.9
3,98718,0.9
3,195434,0.9
3,588686,0.9
3,604347,0.9
3,17497,0.9
3,358441,0.0
3,440694,0.3
3,577474,0.3
3,266281,0.0
3,371598,0.0
3,564115,0.0
3,75943,0.8
3,355155,0.8
3,564115,0.7
3,364683,0.9
3,437608,0.9
3,603145,0.8
3,1188,0.0
3,4132,0.0
3,30125,0.0
3,36422,0.0
3,421158,0.0
3,482854,0.0
3,529098,0.9
3,559371,0.5
3,237542,0.9
3,549463,0.7
3,381626,0.9
3,407756,0.9
3,571905,0.91
3,198370,0.0
3,347177,0.0
3,27598,0.0
3,551806,0.0
3,193586,0.0
3,169627,0.5
3,130254,0.9
3,141393,0.7
3,469645,0.7
3,84209,0.3
3,280641,0.5
3,504528,0.9
3,517718,0.9
3,532569,0.9
3,614243,0.9
3,614925,0.9
3,622325,0.9
3,614925,0.9
3,34525,0.9
3,540166,0.5
3,327744,0.5
3,9986,0.7
3,536930,0.9
4,328269,0.9
4,195544,0.3
4,186013,0.9
4,213529,0.9
4,257054,0.5
4,509660,0.9
4,498148,0.0
4,113311,0.0
4,571579,0.0
4,199025,0.7
4,375693,0.9
4,591163,0.7
4,134908,0.9
4,303711,0.9
4,3669,0.9
4,458099,0.9
4,82555,0.9
4,248920,0.9
4,309068,0.7
4,328957,0.0
4,376863,0.0
4,60117,0.5
4,409361,0.3
4,581975,0.7
4,558154,0.9
4,567378,0.9
4,569179,0.9
4,574204,0.9
4,612520,0.9
4,617646,0.9
4,123929,0.9
4,238646,0.9
4,550671,0.9
4,11644,0.9
4,162437,0.9
4,392512,0.9
4,582591,0.8
4,587636,0.9
4,591461,0.8
4,569497,1.0
4,558154,0.8
4,501784,0.9
4,219277,0.0
4,616983,0.0
4,296700,0.9
4,334834,0.0
4,592491,0.9
4,174541,0.9
4,296713,0.3
4,40476,0.3
4,388306,0.3
4,342916,0.0
4,56437,0.3
4,24474,0.0
4,57535,0.7
4,61569,0.7
4,282743,0.9
4,1280,0.9
4,146805,0.9
4,361876,0.9
5,513664,0.8
5,523223,0.8
5,531386,0.8
5,548563,0.8
5,556458,0.9
5,600770,0.8
5,325936,0.9
5,205414,0.9
5,223058,0.9
