UserID,ItemID,Rating
0,507696,0.9
0,137915,0.9
0,22757,0.9
0,120328,0.9
0,123025,0.9
0,131263,0.9
0,147073,0.8
0,175835,0.9
0,180037,0.9
0,192496,0.9
0,194044,0.9
0,205234,0.9
0,207030,0.9
0,208031,0.9
0,277277,0.9
0,295315,0.9
0,325346,0.9
0,392726,0.9
0,459622,0.9
0,461814,0.9
0,497792,0.9
0,507010,0.9
0,531386,0.8
0,578821,0.9
0,600770,0.8
0,608376,0.9
0,113323,0.5
0,127640,0.5
0,592747,0.7
0,26137,0.7
0,94522,0.0
0,193714,0.3
0,452599,0.5
0,522229,0.0
0,9101,0.9
0,112040,0.9
0,450906,0.9
0,453488,0.9
0,464229,0.9
0,393064,0.9
0,438303,0.0
1,1996,0.9
1,2255,0.9
1,10843,0.9
1,18260,0.9
1,18519,0.9
1,19106,0.9
1,21931,0.9
1,22757,0.9
1,23521,0.9
1,25311,0.9
1,34525,0.9
1,34947,0.9
1,39975,0.9
1,40476,0.9
1,41693,0.9
1,46539,0.9
1,46759,0.9
1,47888,0.9
1,55629,0.9
1,55971,0.9
1,56437,0.9
1,56970,0.9
1,67136,0.9
1,70896,0.9
1,71149,0.9
1,74262,0.9
1,75445,0.9
1,75757,0.9
1,79902,0.9
1,85222,0.9
1,95689,0.9
1,97762,0.9
1,102328,0.9
1,105502,0.9
1,111411,0.9
1,112273,0.9
1,112642,0.9
1,113017,0.9
1,119154,0.9
1,120328,0.9
1,121743,0.9
1,123025,0.9
1,123260,0.9
1,123601,0.8
1,124428,0.9
1,129462,0.9
1,131263,0.9
1,131721,0.9
1,134437,0.9
1,136867,0.9
1,137915,0.9
1,140118,0.9
1,142979,0.9
1,146781,0.9
1,147073,0.8
1,153097,0.9
1,153809,0.9
1,156663,0.9
1,158948,0.9
1,161901,0.9
1,173094,0.9
1,173301,0.9
1,175835,0.9
1,176588,0.9
1,179785,0.9
1,180037,0.9
1,180171,0.9
1,181079,0.9
1,182140,0.9
1,185095,0.9
1,185665,0.9
1,186098,0.9
1,188078,0.9
1,189820,0.9
1,190019,0.9
1,191809,0.9
1,192496,0.9
1,194044,0.9
1,195167,0.9
1,196203,0.9
1,196852,0.9
1,197656,0.9
1,199439,0.9
1,199467,0.9
1,200053,0.9
1,205234,0.9
1,205871,0.9
1,207030,0.9
1,210226,0.9
1,213829,0.9
1,219179,0.9
1,219322,0.9
1,222533,0.9
1,224051,0.9
1,225587,0.9
1,227064,0.9
1,230673,0.9
1,234212,0.9
1,235250,0.9
1,235966,0.9
1,237610,0.9
1,238223,0.9
1,248089,0.9
1,248550,0.9
1,248699,0.9
1,249902,0.9
1,254519,0.9
1,255153,0.9
1,257310,0.9
1,259552,0.9
1,261386,0.9
1,263294,0.9
1,269414,0.9
1,270248,0.9
1,275261,0.9
1,280245,0.9
1,283541,0.9
1,288237,0.9
1,288340,0.9
1,288560,0.9
1,294427,0.9
1,295315,0.9
1,297989,0.9
1,304287,0.9
1,310379,0.9
1,318345,0.9
1,318901,0.9
1,322770,0.9
1,323933,0.9
1,324045,0.9
1,325346,0.9
1,325936,0.9
1,327881,0.9
1,344617,0.9
1,349250,0.9
1,349771,0.9
1,354153,0.9
1,359811,0.9
1,361313,0.9
1,363219,0.9
1,366723,0.9
1,371598,0.9
1,375693,0.9
1,381411,0.9
1,383195,0.9
1,387522,0.9
1,390355,0.9
1,392726,0.9
1,393059,0.8
1,397543,0.9
1,397620,0.9
1,398037,0.9
1,402723,0.9
1,408557,0.9
1,410606,0.9
1,417011,0.9
1,418175,0.9
1,423102,0.9
1,425182,0.9
1,428598,0.9
1,431048,0.9
1,436056,0.9
1,440749,0.9
1,440901,0.9
1,442074,0.9
1,445735,0.9
1,451800,0.9
1,453396,0.9
1,454149,0.9
1,454436,0.9
1,457354,0.9
1,457583,0.9
1,459622,0.9
1,460065,0.9
1,463859,0.9
1,466895,0.9
1,470248,0.9
1,477870,0.9
1,481274,0.9
1,482069,0.9
1,488803,0.9
1,489371,0.9
1,490684,0.9
1,490754,0.9
1,491417,0.9
1,491757,0.9
1,492607,0.9
1,493655,0.9
1,497792,0.9
1,502177,0.9
1,503258,0.9
1,504528,0.9
1,507010,0.9
1,507696,0.9
1,514730,0.9
1,516754,0.9
1,517718,0.9
1,521369,0.9
1,528144,0.9
1,532453,0.9
1,532569,0.9
1,534596,0.9
1,539126,0.9
1,540934,0.9
1,541988,0.9
1,543790,0.9
1,546722,0.9
1,546992,0.9
1,548098,0.9
1,550452,0.9
1,553890,0.9
1,556366,0.9
1,556458,0.9
1,558154,0.9
1,566644,0.9
1,567378,0.9
1,567726,0.9
1,568182,0.9
1,569179,0.9
1,569785,0.9
1,574204,0.9
1,577309,0.9
1,578821,0.9
1,580720,0.9
1,583090,0.9
1,583222,0.9
1,587636,0.9
1,591590,0.9
1,601402,0.9
2,238557,0.9
2,115200,1.0
2,176889,1.0
2,329058,1.0
2,456895,1.0
2,475878,1.0
2,5237,1.0
2,12332,1.0
2,29323,1.0
2,57791,1.0
2,99935,1.0
2,258003,1.0
2,377333,1.0
2,510603,1.0
2,533639,1.0
2,188675,1.0
2,268555,1.0
2,488564,1.0
2,48916,1.0
2,180618,1.0
2,316815,1.0
2,333784,1.0
2,507377,1.0
2,532650,1.0
2,27499,1.0
2,43628,1.0
2,78477,1.0
2,92450,1.0
2,182489,1.0
2,242450,1.0
2,296155,1.0
2,364374,1.0
2,387982,1.0
2,428863,1.0
2,16249,1.0
2,66765,1.0
2,210761,1.0
2,217921,1.0
2,319866,1.0
2,342087,1.0
2,402792,1.0
2,525951,1.0
2,528002,1.0
2,557544,1.0
2,602243,1.0
2,367509,1.0
2,17863,0.0
2,21683,0.0
2,57422,0.0
2,61148,0.0
2,85012,1.0
2,92066,0.0
2,103338,0.0
2,119752,0.0
2,120443,0.0
2,121082,1.0
2,142902,0.0
2,145897,0.0
2,155330,0.0
2,155522,0.0
2,187943,1.0
2,211566,0.0
2,224595,0.0
2,235514,0.0
2,246957,0.0
2,247563,0.0
2,257158,0.0
2,303423,0.0
2,315452,0.0
2,344158,1.0
2,349451,0.0
2,378073,0.0
2,406012,0.0
2,419241,0.0
2,419748,1.0
2,445463,0.0
2,484497,0.0
2,509188,0.0
2,517337,1.0
2,523223,0.0
2,525493,0.0
2,528166,0.0
2,538823,0.0
2,556298,0.0
2,563692,0.0
2,599530,0.0
2,600770,0.0
2,4283,0.0
2,13896,0.0
2,106447,0.0
2,144592,0.0
2,181286,0.0
2,181585,0.0
2,190762,0.0
2,283332,0.0
2,320706,0.0
2,336502,0.0
2,370371,0.0
2,382315,0.0
2,386887,0.0
2,427139,0.0
3,5980,0.9
3,11059,0.9
3,21931,0.9
3,74262,0.9
3,146781,0.9
3,173094,0.9
3,175835,0.9
3,180037,0.9
3,194044,0.9
3,267723,0.9
3,290303,0.9
3,366723,0.9
3,432968,0.9
3,451800,0.9
4,23521,0.9
4,40476,0.9
4,46539,0.9
4,117158,0.9
4,182140,0.9
4,263935,0.9
4,270248,0.9
4,320337,0.9
4,593900,0.9
4,617405,0.9
4,617646,0.9
4,355155,0.9
4,534541,0.7
4,48098,0.7
4,159191,0.5
4,283576,0.7
4,87553,0.7
4,56437,0.0
4,392167,0.9
4,604863,0.5
4,114215,0.7
4,411217,0.5
4,353598,0.5
4,182507,0.9
4,233263,0.7
4,280263,0.9
4,409071,0.7
