UserID,ItemID,Rating
0,540429,0.7
0,554898,0.9
0,470288,0.7
0,163101,0.7
1,607946,0.9
1,608376,0.9
1,609785,0.9
1,612520,0.9
2,435836,0.0
2,475026,0.0
2,513664,0.0
2,514926,0.0
3,569455,0.9
3,614243,0.9
3,398019,0.6
3,62106,0.91
4,597327,0.8
4,131832,0.4
4,540013,0.6
4,31744,0.6
5,232303,0.3
5,286037,0.9
5,310639,0.5
5,311811,0.9
6,255923,0.0
6,568090,0.0
6,618422,0.0
6,33551,0.5
7,222533,0.5
7,451800,0.3
7,478554,0.3
7,509510,0.0
8,489371,0.9
8,503258,0.9
8,504528,0.9
8,532453,0.9
9,504528,0.9
9,509188,0.8
9,517337,0.8
9,523223,0.8
1,354105,0.8
1,386899,0.9
1,390473,0.8
1,402723,0.9
1,523835,0.5
1,2384,0.5
1,365958,0.5
1,257310,0.5
1,406621,0.9
1,524453,0.9
1,77729,0.9
1,346476,0.9
1,521255,0.9
1,532569,0.9
1,539126,0.9
1,541988,0.9
1,320631,0.0
1,429897,0.0
1,430276,0.0
1,539869,0.0
1,107666,0.0
1,460326,0.9
1,507010,0.9
1,283179,0.9
1,61720,0.9
1,182140,0.9
1,78051,0.9
1,189820,0.9
1,558154,0.9
1,567378,0.9
1,600770,0.8
1,131263,0.9
1,333410,0.7
1,91364,0.7
1,5172,0.9
1,431048,0.9
1,502177,0.9
1,513664,0.8
1,514730,0.9
1,523223,0.8
2,405897,0.9
2,440749,0.9
2,452599,0.9
2,457354,0.9
2,470288,0.9
2,525825,0.9
2,163813,0.7
2,367130,0.9
2,218271,0.9
2,264265,0.9
2,328326,0.9
2,434413,0.9
2,92538,0.9
2,478757,0.9
2,556366,0.9
2,477578,0.9
2,592747,0.7
2,192632,0.9
2,311998,0.7
2,366639,0.9
2,538823,0.8
2,540934,0.9
2,553257,0.9
2,556298,0.8
2,541171,0.9
2,567726,0.9
2,569179,0.9
2,596241,0.9
2,280997,0.5
2,26862,0.0
2,40994,0.0
2,612847,0.0
2,503258,0.9
2,609785,0.9
2,239251,0.5
2,535309,0.5
2,191936,0.5
2,350355,0.5
2,461783,0.5
2,92088,0.9
3,582591,0.8
3,591461,0.8
3,613219,0.9
3,199467,1.0
3,136867,0.9
3,340873,0.7
3,141597,0.7
3,569396,0.9
3,186216,0.3
3,268443,0.3
3,301986,0.0
3,309917,0.5
3,347177,0.7
3,118689,0.7
3,146931,0.7
3,53487,0.7
3,461319,0.0
3,487413,0.0
3,416005,0.0
3,265809,0.0
3,486428,0.9
3,208781,0.9
3,241086,0.7
3,151356,0.9
3,355789,0.89
3,596702,0.89
3,427711,0.0
3,287673,0.0
3,473704,0.9
3,47401,0.9
3,567990,0.9
3,207903,0.5
3,436056,0.9
3,459622,0.9
3,490684,0.9
3,492607,0.9
3,301109,0.5
3,328454,0.3
3,334079,0.9
3,372099,0.3
4,324656,0.3
4,50842,0.3
4,107585,0.0
4,362743,0.3
4,493765,0.0
4,599442,0.0
4,62106,0.0
4,587372,0.0
4,355132,0.9
4,247796,0.9
4,517703,0.9
4,488024,0.9
4,272262,0.7
4,368693,0.7
4,94586,0.7
4,243499,0.0
4,493655,0.9
4,516754,0.9
4,532569,0.9
4,556366,0.9
4,381730,0.0
4,536233,0.0
4,423652,0.0
4,527981,0.0
4,553257,0.9
4,556298,0.8
4,563692,0.8
4,569179,0.9
4,323933,0.9
4,411221,0.3
4,369920,0.0
4,137050,0.0
4,436056,0.3
4,558961,0.0
4,111411,0.3
4,293724,0.3
4,504246,0.9
4,201114,0.5
4,307052,0.3
4,543898,0.5
5,428105,0.9
5,462671,0.8
5,491757,0.9
5,499437,0.9
5,609785,0.9
5,275261,0.9
5,581560,0.9
5,261386,0.9
5,521065,0.9
5,549472,0.9
5,556458,0.9
5,562028,0.9
5,367578,0.0
5,528606,0.0
5,534596,0.0
5,102796,0.0
5,269572,0.9
5,183450,0.9
5,194044,0.0
5,252790,0.9
5,349451,0.8
5,378073,0.8
5,538823,0.8
5,556366,0.9
5,468031,0.5
5,287823,0.7
5,401347,0.7
5,63146,0.9
5,131263,0.9
5,131721,0.9
5,175835,0.9
5,180037,0.9
5,608376,0.9
5,459606,0.0
5,612156,0.0
5,200430,0.0
5,567726,0.9
5,568182,0.9
5,577035,0.9
5,577309,0.9
6,507010,0.9
6,513664,0.8
6,521255,0.9
6,523223,0.8
6,370371,0.8
6,378073,0.8
6,382315,0.8
6,470288,0.9
6,221707,0.9
6,258738,0.0
6,300001,0.0
6,310310,0.0
6,201487,0.5
6,445604,0.9
6,35406,0.9
6,581463,0.0
6,234288,0.8
6,304287,0.9
6,324045,0.9
6,350511,0.9
6,396184,0.9
6,402723,0.9
6,418175,0.9
6,435555,0.9
6,561721,0.0
6,139104,0.7
6,383535,0.9
6,401252,0.7
6,89472,0.9
6,346457,0.9
6,203111,0.9
6,397543,0.7
6,206483,0.9
6,553029,0.0
6,262111,0.7
6,285257,0.7
6,263294,0.5
6,283541,0.7
6,392726,0.5
6,410606,0.7
7,393059,0.0
7,475026,0.3
7,513664,0.3
7,531386,0.5
7,541171,0.9
7,541988,0.9
7,549472,0.9
7,569850,0.9
7,392726,0.9
7,489371,0.9
7,497792,0.9
7,507696,0.9
7,21685,0.5
7,169540,0.7
7,222282,0.3
7,342698,0.2
7,479777,0.9
7,509188,0.8
7,517526,0.9
7,523223,0.8
7,434897,0.9
7,436056,0.9
7,440749,0.9
7,467178,0.9
7,119127,0.5
7,362788,0.5
7,621498,0.5
7,43847,0.3
7,532569,0.9
7,546992,0.9
7,556366,0.9
7,558154,0.9
7,533899,0.7
7,23624,0.0
7,30055,0.3
7,224051,0.7
7,443601,0.5
7,610727,0.5
7,222384,0.7
7,261701,0.3
8,581560,0.9
8,71453,0.9
8,78051,0.0
8,191704,0.9
8,172116,0.5
8,317945,0.9
8,320955,0.7
8,249277,0.7
8,571735,0.9
8,340803,0.9
8,443234,0.9
8,565949,0.9
8,487030,0.9
8,392726,0.9
8,444724,0.9
8,614070,0.9
8,403507,0.5
8,600528,0.5
8,231212,0.5
